bio_replica	sample	fq1	fq2	read_count	base_count	fq1_bytes	fq2_bytes	fq1_md5	fq2_md5	frac	read_count_frac	analyse
5V5	SRR5558068	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558068/SRR5558068_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558068/SRR5558068_2.fastq.gz	16267882	4912900364	1463.3326711654663	1620.1683053970337	4d5fc0f23b1e8c24351e59cc001b6a68	2c6cfabedf58d77bb43c4424e981a79c	0.19	3090898	TRUE
5V5	SRR5558069	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558069/SRR5558069_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558069/SRR5558069_2.fastq.gz	9654015	2915512530	980.3644371032715	986.7380676269531	c41f58aaecdd9bc3fbaca59ea8cba954	499760b19a2648ffb0e232d71549fa7d	0.32	3089285	FALSE
9V6	SRR5558070	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558070/SRR5558070_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558070/SRR5558070_2.fastq.gz	23235171	7017021642	1864.819016456604	2005.5795669555664	de31fdb94a2b601af3dd43ad6ee1fa41	8b02e31d9222ad4996f4dce3cd98abd3	0.13	3020573	TRUE
9V6	SRR5558071	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558071/SRR5558071_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558071/SRR5558071_2.fastq.gz	19107979	5770609658	1532.2862672805786	1601.3107814788818	1d53c17df5cdc846e374602f21edf611	e0c1b4539904d24028c7c59bd1db0b84	0.16	3057277	TRUE
9V6	SRR5558072	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558072/SRR5558072_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558072/SRR5558072_2.fastq.gz	19117284	5773419768	1568.0119552612305	1642.8278694152832	6bca0121f3ad712d7bea4b3a27791768	a5d2f417faff10b6d5e8b7628ae44600	0.16	3058766	TRUE
9V6	SRR5558073	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558073/SRR5558073_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558073/SRR5558073_2.fastq.gz	18178890	5490024780	1399.484824180603	1539.2175607681274	50d9964aa535463925ba01e6dc2bbf38	221da9fee52d75a81296d57da1a2531d	0.17	3090412	TRUE
9V5	SRR5558074	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558074/SRR5558074_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558074/SRR5558074_2.fastq.gz	3334284	1003057696	274.6908321380615	288.95929527282715	02c71d62c575bc5ad98858a67338dafc	487124b752051a90d98df309e5af6f49	1	3334284	FALSE
9V5	SRR5558075	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558075/SRR5558075_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558075/SRR5558075_2.fastq.gz	3316451	997699198	272.1147413253784	286.97130584716797	97523a5a2388779a03172a4b9270cb48	4445583aaae02226903ee1330ba4c537	1	3316451	FALSE
9V5	SRR5558076	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558076/SRR5558076_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558076/SRR5558076_2.fastq.gz	3364216	1012397084	276.9050769805908	292.4367322921753	04125f9a15c00dec13ffa45c24807130	b9b751693c4a73310c543151b75a0179	1	3364216	FALSE
9V5	SRR5558077	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558077/SRR5558077_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558077/SRR5558077_2.fastq.gz	3249263	977788925	265.1195821762085	280.9642906188965	228fd4546af15e57d65891de1f962003	80ae19e7a29dc46ecba49e9dd0564c03	1	3249263	FALSE
9V5	SRR5558078	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558078/SRR5558078_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558078/SRR5558078_2.fastq.gz	10676101	3224182502	820.216724395752	900.0037021636963	0ae0826de6a132b588d2d44870a1dc18	5090cbbbe7fdf49c0052c8f7b21423fb	0.29	3096070	TRUE
38V5	SRR5558079	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558079/SRR5558079_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558079/SRR5558079_2.fastq.gz	3198183	962021598	264.49208641052246	275.8185796737671	42aae30dc6c53f86e1b5c31234353ac5	302779adfc56eb2d8dbb2709549bf36c	1	3198183	TRUE
3V3	SRR5558080	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558080/SRR5558080_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558080/SRR5558080_2.fastq.gz	2597873	781103077	259.13729095458984	261.7505989074707	709c6d0d8b23d62c3570c6f0ddbea2fc	8d3e273947ed44fd1abd93fa977a9b78	1	2597873	TRUE
3V3	SRR5558081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558081/SRR5558081_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558081/SRR5558081_2.fastq.gz	2869015	862887993	226.9116611480713	241.168288230896	592da8e7cc5d721ab39ed773f38fb2cb	bba0b38af2d37319791403e7121e69a1	1	2869015	TRUE
3V3	SRR5558082	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558082/SRR5558082_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558082/SRR5558082_2.fastq.gz	2651217	797207433	264.3911666870117	266.0459384918213	49711e197eca52fda42d8a82c3e67bc3	790b5fd75d2e09f71038e01ed8fe3f58	1	2651217	FALSE
3V3	SRR5558083	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558083/SRR5558083_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558083/SRR5558083_2.fastq.gz	2865124	861686287	226.27757167816162	239.32717895507812	e88e5cb0ad89c848d8be385f98ed4383	af5a0ca3b2b3603d31d0bf8ee42c7ba6	1	2865124	TRUE
3V1	SRR5558084	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558084/SRR5558084_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558084/SRR5558084_2.fastq.gz	2788641	838624298	218.89556121826172	232.5201244354248	97834b70e032172eec6ecc46f90c0b8c	ff371dca5e0b135a1474011a8a87aadb	1	2788641	TRUE
3V3	SRR5558085	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558085/SRR5558085_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558085/SRR5558085_2.fastq.gz	9587138	2895315676	910.3365602493286	925.1410484313965	57b42068414105df9278b685d575390a	ff27512168e0b58192e680ea330f1106	0.32	3067885	FALSE
3V1	SRR5558086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558086/SRR5558086_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558086/SRR5558086_2.fastq.gz	2799545	841884978	219.6294002532959	233.40368270874023	5f07a5440a20bf93d503c196c1b83106	4bba4b0eec6e3deb3a52a30d152bc1bd	1	2799545	FALSE
3V1	SRR5558087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558087/SRR5558087_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558087/SRR5558087_2.fastq.gz	2466162	741511446	246.6661033630371	248.64857387542725	872da7b6594bc00302181f5515a50df6	4636a50a37580b46a110b24e4c6efb06	1	2466162	FALSE
3V1	SRR5558088	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558088/SRR5558088_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558088/SRR5558088_2.fastq.gz	2777138	834894976	219.54579639434814	233.83882808685303	357b59b39ae11f6c429c752543e54a4a	f9bc5302684081166131136b14f6d671	1	2777138	TRUE
3V1	SRR5558089	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558089/SRR5558089_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558089/SRR5558089_2.fastq.gz	2496337	750552187	249.40201473236084	251.4357624053955	9f7fb16e11321568732d0bce2220d7eb	614b62213dbcd2dbc1178ff49fadf33e	1	2496337	FALSE
38V5	SRR5558090	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558090/SRR5558090_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558090/SRR5558090_2.fastq.gz	3240768	975134017	268.9912414550781	280.9074754714966	ba0be786e04088d95ccf8f21edba73ca	767989348b05ea5156a8c162edb77415	1	3240768	FALSE
35V6	SRR5558091	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558091/SRR5558091_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558091/SRR5558091_2.fastq.gz	20198588	6099973576	1663.8545093536377	1730.4103145599365	8ae090fb27566105040bb27d89893627	082fa8797d25f6cca4e3e490607b984d	0.15	3029789	TRUE
35V6	SRR5558092	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558092/SRR5558092_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558092/SRR5558092_2.fastq.gz	19351060	5844020120	1495.4580278396606	1636.0656509399414	3d9c8e37165816b1c6657d675826fe12	309dd0267f08189e72a0a8a3d932246f	0.16	3096170	TRUE
35V6	SRR5558093	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558093/SRR5558093_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558093/SRR5558093_2.fastq.gz	24350539	7353862778	1966.072060585022	2098.01149559021	70e78ac1f9407b6ee3aabd172aad0823	3bdda99f2e3cccf5b3e8ded7a2643d36	0.13	3165571	TRUE
35V6	SRR5558094	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558094/SRR5558094_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558094/SRR5558094_2.fastq.gz	20161506	6088774812	1622.4792394638062	1683.5504150390625	5f6a36786657a98fa87247a93296d482	51930427c727c50f82a4c2c0dc539559	0.15	3024226	TRUE
35V5	SRR5558095	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558095/SRR5558095_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558095/SRR5558095_2.fastq.gz	2815308	846765297	233.97150707244873	246.00439739227295	748e7d148d3e7817c1652166545d48dd	34a2b047d567da4eb7446b9d467d3f7a	1	2815308	TRUE
35V5	SRR5558096	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558096/SRR5558096_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558096/SRR5558096_2.fastq.gz	2784869	837660484	230.34603786468506	244.90277099609375	6e031fe55c136977807f23c201d81870	62d35920d19d3684c7db28b67aaf0fc6	1	2784869	FALSE
35V5	SRR5558097	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558097/SRR5558097_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558097/SRR5558097_2.fastq.gz	2779368	835819722	230.4512758255005	242.49010944366455	7c7539052f91a16cc5e840719126b330	b717b27f73260a7bd0eacb3ad99b0d96	1	2779368	TRUE
35V5	SRR5558098	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558098/SRR5558098_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558098/SRR5558098_2.fastq.gz	2774925	834529979	228.5951328277588	244.85909843444824	c9936de4568c49efbded27cbca74b657	f52630f4e5036ff6b0835166abd40fac	1	2774925	TRUE
35V5	SRR5558099	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558099/SRR5558099_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558099/SRR5558099_2.fastq.gz	19056456	5755049712	1713.090612411499	1899.7619047164917	cd522d13ce00c56a1546a76e1dd4268f	1d5ea0d2e5663ae56131ca92894bfa8c	0.16	3049033	FALSE
35V5	SRR5558100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558100/SRR5558100_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558100/SRR5558100_2.fastq.gz	7928808	2394500016	802.8602304458618	806.6349229812622	a306e5186e27d2676cd625aba3c63f74	bbd27d5675f485a7075a3df3e6b626e2	0.39	3092236	FALSE
6V6	SRR5558101	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558101/SRR5558101_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558101/SRR5558101_2.fastq.gz	19114599	5772608898	1579.6203899383545	1647.956880569458	37d0f59b248e5b36e51ec6315623e574	f47d9b572b400dd716a1d3cb332f49fe	0.16	3058336	TRUE
6V6	SRR5558102	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558102/SRR5558102_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558102/SRR5558102_2.fastq.gz	18228560	5505025120	1411.6813735961914	1539.9109373092651	c839355ad0014349064adcd0070bad76	ecf5d7e9ea783978881e59ebb2d9004c	0.17	3098856	TRUE
6V5	SRR5558103	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558103/SRR5558103_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558103/SRR5558103_2.fastq.gz	4870128	1465054034	485.4832773208618	494.2931785583496	eb77f2d50cb3b8b49af70e8516967300	8f7e9b01ee864a2bac001c394b3c0536	0.63	3068181	TRUE
6V5	SRR5558104	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558104/SRR5558104_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558104/SRR5558104_2.fastq.gz	5407225	1627145921	426.97313022613525	453.64660263061523	f04ba56c6017d62e52995917ce28bd0a	8c0ce2253558e426582638bac01e58e8	0.56	3028047	TRUE
6V5	SRR5558105	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558105/SRR5558105_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558105/SRR5558105_2.fastq.gz	4816316	1448491984	479.6796875	489.14890575408936	6e1a09b685dc4045d6b20616693bfee6	9aed66a0c02be0af602f18086df4e005	0.63	3034280	FALSE
6V5	SRR5558106	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558106/SRR5558106_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558106/SRR5558106_2.fastq.gz	5370816	1615780793	426.68541049957275	454.8983840942383	88004abd5adffadc545f28bb88c10e75	83d77e96ff5be602789902ba391432ba	0.57	3061366	TRUE
6V6	SRR5558107	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558107/SRR5558107_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558107/SRR5558107_2.fastq.gz	23386153	7062618206	1887.1585969924927	2015.723307609558	b417d457ba743878ae45ed30c36cd930	24a46e0a543b3f8d73821d1891e789b9	0.13	3040200	TRUE
6V6	SRR5558108	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558108/SRR5558108_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558108/SRR5558108_2.fastq.gz	19131941	5777846182	1545.5884313583374	1603.9794311523437	90dca14105da63d0a5b2d9d21fce298e	5ab6b2e6062c39c0d66d87a4ee9e5f23	0.16	3061111	TRUE
6V5	SRR5558109	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558109/SRR5558109_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558109/SRR5558109_2.fastq.gz	4829897	1452981213	482.06104946136475	491.0250129699707	a7be74b4e4eb94f1c57a063c4e40b483	03eeca0dc808b40c5b0d21d6a5a9f893	0.63	3042836	TRUE
6V5	SRR5558110	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558110/SRR5558110_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558110/SRR5558110_2.fastq.gz	5398080	1624466356	426.348032951355	453.163854598999	b1d93594956cbb82e12c96ab5e2be4fd	260ac9cb25e279aad7882e3beedab628	0.57	3076906	FALSE
45V5	SRR5558111	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558111/SRR5558111_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558111/SRR5558111_2.fastq.gz	2918931	878049476	240.83159732818604	254.04008388519287	cf6477c6331b0844539dae7a82ca02b6	903bdb333b098923d99db2b570fcf313	1	2918931	TRUE
45V5	SRR5558112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558112/SRR5558112_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558112/SRR5558112_2.fastq.gz	9297740	2807917480	871.2754039764404	895.9366369247437	80dc95efff87ff5369052fa15284e4fe	aa4f1c61cb69d66d9332cdeb27622e8a	0.33	3068255	TRUE
45V5	SRR5558113	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558113/SRR5558113_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558113/SRR5558113_2.fastq.gz	2945210	886251464	242.7466335296631	256.86152267456055	d0202231d9808e3a2f30adfd292506d5	7c31e008e5a165ff413d6167356e1c05	1	2945210	TRUE
45V5	SRR5558114	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558114/SRR5558114_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558114/SRR5558114_2.fastq.gz	2901691	872867969	238.31314754486084	252.11411476135254	e17b34162480d92d268abf686dc57277	385325fda5be45f3c20ec6c5244691f3	1	2901691	TRUE
45V3	SRR5558115	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558115/SRR5558115_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558115/SRR5558115_2.fastq.gz	2902193	873138127	227.55275535583496	242.65738773345947	15cc494699dd3d5141430174a588211d	bfe35b0087ff83fb9dcabb27ad79fe7a	1	2902193	FALSE
45V3	SRR5558116	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558116/SRR5558116_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558116/SRR5558116_2.fastq.gz	2615684	786613862	262.6185722351074	265.587366104126	8d13a44e161abe3a681db43009042904	f2d4ec13bd6623a31692e2550233309b	1	2615684	TRUE
45V3	SRR5558117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558117/SRR5558117_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558117/SRR5558117_2.fastq.gz	2888644	869093578	226.51298332214355	241.41656494140625	309dedea1afe73d6025927236258482d	64b6ecfc4b08b1bfadd1629bdfe48f71	1	2888644	TRUE
45V3	SRR5558118	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558118/SRR5558118_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558118/SRR5558118_2.fastq.gz	2596847	780984811	260.9704923629761	264.0905065536499	8d3cc2a6252f9b53a34997056895ad44	fcb90c8cdd842ac95be75ede6fef435d	1	2596847	TRUE
46V1	SRR5558119	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558119/SRR5558119_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558119/SRR5558119_2.fastq.gz	9804391	2960926082	917.3481025695801	943.0004539489746	427524ccf5af4b9c508538713d75ac50	6c50b38052776c5b04e415c73ae82ecb	0.31	3039362	TRUE
45V5	SRR5558120	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558120/SRR5558120_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558120/SRR5558120_2.fastq.gz	2843094	855501002	232.17194843292236	246.79783821105957	515ee556844716115fd75d1aa1b3d378	867eda1164ad793da47d0d37a6a45e21	1	2843094	TRUE
45V3	SRR5558121	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558121/SRR5558121_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558121/SRR5558121_2.fastq.gz	9652211	2914967722	921.4631175994873	941.0080890655518	cda42a8ea906fc3e7ef30667f76cf81a	13face1121a12dd198237734062e94d9	0.32	3088708	FALSE
45V1	SRR5558122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558122/SRR5558122_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558122/SRR5558122_2.fastq.gz	2872079	864218894	226.3221960067749	241.47495555877686	726d30994201cd483d51d5f54b91305e	067409381e9095442a37480c9c5f338e	1	2872079	FALSE
45V3	SRR5558123	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558123/SRR5558123_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558123/SRR5558123_2.fastq.gz	2877530	865428613	226.89694595336914	241.39113426208496	58475ca934b226f59df00b86718d587d	b02eefeb12950512c5536e5448c137bb	1	2877530	FALSE
45V3	SRR5558124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558124/SRR5558124_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558124/SRR5558124_2.fastq.gz	2639798	793748419	264.6681823730469	266.7480821609497	34728432f868fe78ba5cccf5c58e0def	4e5f77bfe5ffbe20f949fc8cbf59b534	1	2639798	FALSE
45V1	SRR5558125	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558125/SRR5558125_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558125/SRR5558125_2.fastq.gz	2528216	760388554	254.61878776550293	256.155104637146	91ca71dec279809870994f2c6dcf9262	72a4f329f5fbdb8ba8b815b5c211e436	1	2528216	TRUE
45V1	SRR5558126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558126/SRR5558126_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558126/SRR5558126_2.fastq.gz	2854403	858627467	226.56435298919678	242.38593769073486	986e7c9199f8be5c58f12aa72674f62b	9c41d95fa6816869b1824bf460d615c7	1	2854403	FALSE
45V1	SRR5558127	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558127/SRR5558127_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558127/SRR5558127_2.fastq.gz	2500186	752002442	251.99072074890137	253.56088829040527	b61f6a9efd4460385887b23462229e4d	e1124d31cfe092414e2e3f9f748fb1d5	1	2500186	TRUE
45V1	SRR5558128	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558128/SRR5558128_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558128/SRR5558128_2.fastq.gz	2878817	866230739	226.92454147338867	242.0616102218628	fa9b4ebedbba3845899353719862c2c8	38de7445c0116a240584fb5c8e9d41f7	1	2878817	TRUE
45V3	SRR5558129	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558129/SRR5558129_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558129/SRR5558129_2.fastq.gz	2876355	865112464	227.16370391845703	242.75679302215576	06198c85f7f59c5dcd08dfab646f2e2c	8ee2d6db20a83cbff30d83687ffd4d5d	1	2876355	TRUE
45V3	SRR5558130	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558130/SRR5558130_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558130/SRR5558130_2.fastq.gz	2592272	779422171	259.82808685302734	263.0480613708496	3247bff2a4b8683ae3145f8053473247	55269dcadaaf0aa204ddcf1da0b5a295	1	2592272	TRUE
6V1	SRR5558131	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558131/SRR5558131_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558131/SRR5558131_2.fastq.gz	2396330	720595686	238.60635662078857	241.7803955078125	fc8a065526c85598f6a6aaa5dca889a8	bd31d91c6984858725b4714f0aaef5a5	1	2396330	FALSE
6V1	SRR5558132	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558132/SRR5558132_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558132/SRR5558132_2.fastq.gz	2675687	804831493	211.93164730072021	226.04379749298096	ea49054d86afbff4177e7bfa9937faee	f917715511c7856b43e5f0dc2b690cc1	1	2675687	FALSE
52V1	SRR5558133	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558133/SRR5558133_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558133/SRR5558133_2.fastq.gz	6323524	1909704248	643.7122297286987	645.1247310638428	393fef881aa06453507301cf6d4a71ff	19849e3874a6bbdbe8f94c1f101244a1	0.48	3035292	TRUE
51V5	SRR5558134	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558134/SRR5558134_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558134/SRR5558134_2.fastq.gz	2662733	800925934	219.8859691619873	235.9287233352661	71f0bc5563a8ac0f09c136090271c3ab	a58424094ab25c4c0e3b42466b2d1a01	1	2662733	TRUE
51V5	SRR5558135	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558135/SRR5558135_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558135/SRR5558135_2.fastq.gz	2709880	815212894	225.80107307434082	237.8595495223999	e6e68a3eaec8c6b320872baab193adf3	7e80442578ecbaadc9c82427970c70ca	1	2709880	TRUE
51V5	SRR5558136	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558136/SRR5558136_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558136/SRR5558136_2.fastq.gz	7391420	2232208840	748.9425077438354	752.9864158630371	8f28cd90abfeba8234478a205f037139	61b5e320e89c8d0e8466e5bdda2a0c9d	0.41	3030483	TRUE
